rowId,gasDay,zoneCode,zoneName,largeUser,distribution,other,total
1318,2022-05-12,PI,Pilbara,62.6,0,0,62.6
1319,2022-05-12,SW,South-West,227.1,18.7,15.9,261.7
1320,2022-05-12,TL,Telfer,19.6,0,0.4,20
1321,2022-05-13,DM,Dampier,159.1,0,3.1,162.2
1322,2022-05-13,GO,Goldfields,39.1,0.3,58.2,97.6
1323,2022-05-13,KG,Kalgoorlie,23.7,0.7,0,24.4
1324,2022-05-13,KA,Karratha,34.5,0,2.1,36.6
1325,2022-05-13,MT,Metro,245.6,49.3,6.6,301.5
1326,2022-05-13,MW,Mid-West,0,0,3.8,3.8
1327,2022-05-13,PR,Parmelia,3.5,20.5,4.2,28.2
1328,2022-05-13,PI,Pilbara,58.9,0,0,58.9
1329,2022-05-13,SW,South-West,240.3,17.5,14,271.8
1330,2022-05-13,TL,Telfer,20.2,0,0.4,20.6
1331,2022-05-14,DM,Dampier,165.9,0,2.2,168.1
1332,2022-05-14,GO,Goldfields,40.9,0.3,61.8,103
1333,2022-05-14,KG,Kalgoorlie,22.5,0.7,0,23.2
1334,2022-05-14,KA,Karratha,33.9,0,2,35.9
1335,2022-05-14,MT,Metro,241.4,42.2,8.8,292.4
1336,2022-05-14,MW,Mid-West,0,0,3.3,3.3
1337,2022-05-14,PR,Parmelia,3.4,18.8,4.3,26.5
1338,2022-05-14,PI,Pilbara,66.3,0,0,66.3
1339,2022-05-14,SW,South-West,247.9,16.9,13.4,278.2
1340,2022-05-14,TL,Telfer,19.4,0,0.4,19.8
1341,2022-05-15,DM,Dampier,163.1,0,1.8,164.9
1342,2022-05-15,GO,Goldfields,40.2,0.3,63.1,103.6
1343,2022-05-15,KG,Kalgoorlie,22.5,0.8,0,23.3
1344,2022-05-15,KA,Karratha,33.6,0,2.1,35.7
1345,2022-05-15,MT,Metro,253.3,47.4,9.5,310.2
1346,2022-05-15,MW,Mid-West,0,0,3.6,3.6
1347,2022-05-15,PR,Parmelia,3.4,19.5,4.6,27.5
1348,2022-05-15,PI,Pilbara,66,0,0,66
1349,2022-05-15,SW,South-West,255.8,18.5,14.6,288.9
1350,2022-05-15,TL,Telfer,14.8,0,0.4,15.2
1351,2022-05-16,DM,Dampier,164.8,0,1.6,166.4
1352,2022-05-16,GO,Goldfields,38.7,0.3,61.7,100.7
1353,2022-05-16,KG,Kalgoorlie,21.5,0.7,0,22.2
1354,2022-05-16,KA,Karratha,34.5,0,1.4,35.9
1355,2022-05-16,MT,Metro,244.1,49.2,9.4,302.7
1356,2022-05-16,MW,Mid-West,0,0,1.9,1.9
1357,2022-05-16,PR,Parmelia,3.5,20.6,5.1,29.2
1358,2022-05-16,PI,Pilbara,62.3,0,0,62.3
1359,2022-05-16,SW,South-West,250.8,17.8,14.6,283.2
1360,2022-05-16,TL,Telfer,14.3,0,0.4,14.7
1361,2022-05-17,DM,Dampier,161.7,0,2.2,163.9
1362,2022-05-17,GO,Goldfields,37.7,0.3,62.1,100.1
1363,2022-05-17,KG,Kalgoorlie,20.7,0.6,0,21.3
1364,2022-05-17,KA,Karratha,34.7,0,1.9,36.6
1365,2022-05-17,MT,Metro,219.5,42.5,6.8,268.8
1366,2022-05-17,MW,Mid-West,0,0,3.1,3.1
1367,2022-05-17,PR,Parmelia,13.4,20.4,4.8,38.6
1368,2022-05-17,PI,Pilbara,64.5,0,0,64.5
1369,2022-05-17,SW,South-West,235.7,17.9,15,268.6
1370,2022-05-17,TL,Telfer,10.3,0,0.4,10.7
1371,2022-05-18,DM,Dampier,165.3,0,2.2,167.5
1372,2022-05-18,GO,Goldfields,37.5,0.3,64.9,102.7
1373,2022-05-18,KG,Kalgoorlie,21.4,0.6,0,22
1374,2022-05-18,KA,Karratha,33.3,0,1.9,35.2
1375,2022-05-18,MT,Metro,197.7,43.2,3.2,244.1
1376,2022-05-18,MW,Mid-West,0,0,3,3
1377,2022-05-18,PR,Parmelia,15,21.6,4.8,41.4
1378,2022-05-18,PI,Pilbara,67.9,0,0,67.9
1379,2022-05-18,SW,South-West,244.4,21.2,14.6,280.2
1380,2022-05-18,TL,Telfer,13.5,0,0.4,13.9
1381,2022-05-19,DM,Dampier,171.6,0,2.2,173.8
1382,2022-05-19,GO,Goldfields,40.1,0.3,65.2,105.6
1383,2022-05-19,KG,Kalgoorlie,23.5,0.6,0,24.1
1384,2022-05-19,KA,Karratha,36.2,0,1.6,37.8
1385,2022-05-19,MT,Metro,235.3,42.2,9.5,287
1386,2022-05-19,MW,Mid-West,0,0,2.9,2.9
1387,2022-05-19,PR,Parmelia,5.3,20.9,5,31.2
1388,2022-05-19,PI,Pilbara,64.4,0,0,64.4
1389,2022-05-19,SW,South-West,248.9,16.1,12.5,277.5
1390,2022-05-19,TL,Telfer,15.8,0,0.4,16.2
1391,2022-05-20,DM,Dampier,171.5,0,2,173.5
1392,2022-05-20,GO,Goldfields,40.2,0.3,66,106.5
1393,2022-05-20,KG,Kalgoorlie,23.1,0.5,0,23.6
1394,2022-05-20,KA,Karratha,34.9,0,2,36.9
1395,2022-05-20,MT,Metro,232.8,39.4,9.1,281.3
1396,2022-05-20,MW,Mid-West,0,0,3.4,3.4
1397,2022-05-20,PR,Parmelia,4.1,20.8,4.3,29.2
1398,2022-05-20,PI,Pilbara,65,0,0,65
1399,2022-05-20,SW,South-West,249.7,17.6,13,280.3
1400,2022-05-20,TL,Telfer,19.7,0,0.4,20.1
1401,2022-05-21,DM,Dampier,177.4,0,2.1,179.5
1402,2022-05-21,GO,Goldfields,38.5,0.3,64.9,103.7
1403,2022-05-21,KG,Kalgoorlie,21.6,0.6,0,22.2
1404,2022-05-21,KA,Karratha,35.5,0,1.8,37.3
1405,2022-05-21,MT,Metro,223.6,29.2,9.5,262.3
1406,2022-05-21,MW,Mid-West,0,0,4.2,4.2
1407,2022-05-21,PR,Parmelia,3.6,20.4,4.1,28.1
1408,2022-05-21,PI,Pilbara,72.3,0,0,72.3
1409,2022-05-21,SW,South-West,245.8,15.6,12,273.4
1410,2022-05-21,TL,Telfer,17,0,0.4,17.4
1411,2022-05-22,DM,Dampier,175.3,0,2.1,177.4
1412,2022-05-22,GO,Goldfields,40.2,0.3,63.7,104.2
1413,2022-05-22,KG,Kalgoorlie,19.4,0.6,0,20
1414,2022-05-22,KA,Karratha,35.7,0,1.8,37.5
1415,2022-05-22,MT,Metro,219,38.5,9.4,266.9
1416,2022-05-22,MW,Mid-West,0,0,4.5,4.5
1417,2022-05-22,PR,Parmelia,3.5,19.9,4.1,27.5
1418,2022-05-22,PI,Pilbara,60.7,0,0,60.7
1419,2022-05-22,SW,South-West,239.3,17.4,13.8,270.5
1420,2022-05-22,TL,Telfer,20,0,0.4,20.4
1421,2022-05-23,DM,Dampier,170.2,0,2.4,172.6
1422,2022-05-23,GO,Goldfields,37.9,0.3,62.9,101.1
1423,2022-05-23,KG,Kalgoorlie,21.5,0.6,0,22.1
1424,2022-05-23,KA,Karratha,36.5,0,2,38.5
1425,2022-05-23,MT,Metro,221.3,50.9,7.8,280
1426,2022-05-23,MW,Mid-West,0,0,4.1,4.1
1427,2022-05-23,PR,Parmelia,3.4,21.4,3.7,28.5
1428,2022-05-23,PI,Pilbara,62.3,0,0,62.3
1429,2022-05-23,SW,South-West,243.6,19.9,10.2,273.7
1430,2022-05-23,TL,Telfer,20,0,0.4,20.4
1431,2022-05-24,DM,Dampier,130,0,1.9,131.9
1432,2022-05-24,GO,Goldfields,40.3,0.3,61.9,102.5
1433,2022-05-24,KG,Kalgoorlie,20.2,0.7,0,20.9
1434,2022-05-24,KA,Karratha,35.6,0,2.2,37.8
1435,2022-05-24,MT,Metro,243.9,47.2,9,300.1
1436,2022-05-24,MW,Mid-West,0,0,4.2,4.2
1437,2022-05-24,PR,Parmelia,3.7,21.6,3.4,28.7
1438,2022-05-24,PI,Pilbara,65,0,0,65
1439,2022-05-24,SW,South-West,243.5,18.2,12.2,273.9
1440,2022-05-24,TL,Telfer,19.1,0,0.4,19.5
1441,2022-05-25,DM,Dampier,86.7,0,2.2,88.9
1442,2022-05-25,GO,Goldfields,40.4,0.3,59.8,100.5
1443,2022-05-25,KG,Kalgoorlie,17,0.7,0,17.7
1444,2022-05-25,KA,Karratha,35.4,0,2.3,37.7
1445,2022-05-25,MT,Metro,240.1,44.4,9,293.5
1446,2022-05-25,MW,Mid-West,0,0,4,4
1447,2022-05-25,PR,Parmelia,3.8,21.8,3.7,29.3
1448,2022-05-25,PI,Pilbara,64.9,0,0,64.9
1449,2022-05-25,SW,South-West,241,18.1,13.5,272.6
1450,2022-05-25,TL,Telfer,19,0,0.4,19.4
1451,2022-05-26,DM,Dampier,93.8,0,2,95.8
1452,2022-05-26,GO,Goldfields,40.2,0.3,60.5,101
1453,2022-05-26,KG,Kalgoorlie,16.1,0.8,0,16.9
1454,2022-05-26,KA,Karratha,36.5,0,1.7,38.2
1455,2022-05-26,MT,Metro,245.7,48.2,9.2,303.1
1456,2022-05-26,MW,Mid-West,0,0,3.5,3.5
1457,2022-05-26,PR,Parmelia,3.9,21.5,3.8,29.2
1458,2022-05-26,PI,Pilbara,57,0,0,57
1459,2022-05-26,SW,South-West,252.5,19.1,14.5,286.1
1460,2022-05-26,TL,Telfer,19.5,0,0.4,19.9
1461,2022-05-27,DM,Dampier,88.4,0,2.4,90.8
1462,2022-05-27,GO,Goldfields,38.3,0.3,57.2,95.8
1463,2022-05-27,KG,Kalgoorlie,24.8,0.7,0,25.5
1464,2022-05-27,KA,Karratha,36.4,0,1.9,38.3
1465,2022-05-27,MT,Metro,263.4,47.6,9.2,320.2
1466,2022-05-27,MW,Mid-West,0,0,3.8,3.8
1467,2022-05-27,PR,Parmelia,3.7,16.8,4.3,24.8
1468,2022-05-27,PI,Pilbara,58.8,0,0,58.8
1469,2022-05-27,SW,South-West,249.4,17.7,16.1,283.2
1470,2022-05-27,TL,Telfer,18.9,0,0.4,19.3
1471,2022-05-28,DM,Dampier,86.7,0,2.6,89.3
1472,2022-05-28,GO,Goldfields,37.5,0.3,62.4,100.2
1473,2022-05-28,KG,Kalgoorlie,18.2,0.6,0,18.8
1474,2022-05-28,KA,Karratha,36.1,0,2.2,38.3
1475,2022-05-28,MT,Metro,242.9,40.8,9.1,292.8
1476,2022-05-28,MW,Mid-West,0,0,4.2,4.2
1477,2022-05-28,PR,Parmelia,3.5,19.2,4.4,27.1
1478,2022-05-28,PI,Pilbara,59.3,0,0,59.3
1479,2022-05-28,SW,South-West,243.2,17.8,16.3,277.3
1480,2022-05-28,TL,Telfer,12.9,0,0.4,13.3
1481,2022-05-29,DM,Dampier,71.2,0,2.6,73.8
1482,2022-05-29,GO,Goldfields,38.1,0.3,60.8,99.2
1483,2022-05-29,KG,Kalgoorlie,17,1,0,18
1484,2022-05-29,KA,Karratha,31.5,0,2.4,33.9
1485,2022-05-29,MT,Metro,255.5,54,8.9,318.4
1486,2022-05-29,MW,Mid-West,0,0,4.2,4.2
1487,2022-05-29,PR,Parmelia,13.5,18.8,4.3,36.6
1488,2022-05-29,PI,Pilbara,61.8,0,0,61.8
1489,2022-05-29,SW,South-West,244.1,19.9,16,280
1490,2022-05-29,TL,Telfer,11.7,0,0.4,12.1
1491,2022-05-30,DM,Dampier,101.1,0,2.2,103.3
1492,2022-05-30,GO,Goldfields,38.3,0.3,60.4,99
1493,2022-05-30,KG,Kalgoorlie,22.6,1,0,23.6
1494,2022-05-30,KA,Karratha,26.6,0,2,28.6
1495,2022-05-30,MT,Metro,278.6,57.3,8.6,344.5
1496,2022-05-30,MW,Mid-West,0,0,4.2,4.2
1497,2022-05-30,PR,Parmelia,3.7,21.1,3.8,28.6
1498,2022-05-30,PI,Pilbara,60.8,0,0,60.8
1499,2022-05-30,SW,South-West,257.8,18,16.1,291.9
1500,2022-05-30,TL,Telfer,17.4,0,0.4,17.8
1501,2022-05-31,DM,Dampier,104.2,0,2.4,106.6
1502,2022-05-31,GO,Goldfields,39.4,0.4,61,100.8
1503,2022-05-31,KG,Kalgoorlie,19.9,1,0,20.9
1504,2022-05-31,KA,Karratha,30.8,0,1,31.8
1505,2022-05-31,MT,Metro,301.9,56.4,9.2,367.5
1506,2022-05-31,MW,Mid-West,0,0,4.2,4.2
1507,2022-05-31,PR,Parmelia,3.6,24.1,4,31.7
1508,2022-05-31,PI,Pilbara,59.3,0,0,59.3
1509,2022-05-31,SW,South-West,247.7,14.7,16.1,278.5
1510,2022-05-31,TL,Telfer,19,0,0.3,19.3
1511,2022-06-01,DM,Dampier,108.1,0,2.2,110.3
1512,2022-06-01,GO,Goldfields,38.1,0.3,62.4,100.8
1513,2022-06-01,KG,Kalgoorlie,21.2,1,0,22.2
1514,2022-06-01,KA,Karratha,31.9,0,1.7,33.6
1515,2022-06-01,MT,Metro,335.9,53.5,7.5,396.9
1516,2022-06-01,MW,Mid-West,0,0,4.2,4.2
1517,2022-06-01,PR,Parmelia,3.2,25.6,3.9,32.7
1518,2022-06-01,PI,Pilbara,58.5,0,0,58.5
1519,2022-06-01,SW,South-West,250.4,14.8,16.5,281.7
1520,2022-06-01,TL,Telfer,20.8,0,0.4,21.2
1521,2022-06-02,DM,Dampier,95.1,0,2.2,97.3
1522,2022-06-02,GO,Goldfields,37.8,0.3,62.1,100.2
1523,2022-06-02,KG,Kalgoorlie,21.4,0.9,0.2,22.5
1524,2022-06-02,KA,Karratha,32.3,0,2.6,34.9
1525,2022-06-02,MT,Metro,333.4,53.9,7.6,394.9
1526,2022-06-02,MW,Mid-West,0,0,3.3,3.3
1527,2022-06-02,PR,Parmelia,3.2,25.3,3.8,32.3
1528,2022-06-02,PI,Pilbara,57.7,0,0,57.7
1529,2022-06-02,SW,South-West,282.8,14.9,16.4,314.1
1530,2022-06-02,TL,Telfer,21.5,0,0.4,21.9
1531,2022-06-03,DM,Dampier,126.5,0,2.2,128.7
1532,2022-06-03,GO,Goldfields,36.7,0.3,60.1,97.1
1533,2022-06-03,KG,Kalgoorlie,21.9,0.9,0.2,23
1534,2022-06-03,KA,Karratha,31.4,0,2.4,33.8
1535,2022-06-03,MT,Metro,335.9,50.7,8.7,395.3
1536,2022-06-03,MW,Mid-West,0,0,3.2,3.2
1537,2022-06-03,PR,Parmelia,3.7,21.7,4.5,29.9
1538,2022-06-03,PI,Pilbara,58.3,0,0,58.3
1539,2022-06-03,SW,South-West,241.5,16.6,15.9,274
1540,2022-06-03,TL,Telfer,15.7,0,0.4,16.1
1541,2022-06-04,DM,Dampier,151.8,0,1.2,153
1542,2022-06-04,GO,Goldfields,35.9,0.4,61.4,97.7
1543,2022-06-04,KG,Kalgoorlie,20.6,1,0.2,21.8
1544,2022-06-04,KA,Karratha,31.4,0,1.9,33.3
1545,2022-06-04,MT,Metro,328.2,50.7,8,386.9
1546,2022-06-04,MW,Mid-West,0,0,3.3,3.3
1547,2022-06-04,PR,Parmelia,3.8,20.8,4.3,28.9
1548,2022-06-04,PI,Pilbara,56.3,0,0,56.3
1549,2022-06-04,SW,South-West,253.4,17.8,14.6,285.8
1550,2022-06-04,TL,Telfer,16,0,0.4,16.4
1551,2022-06-05,DM,Dampier,153.6,0,2.3,155.9
1552,2022-06-05,GO,Goldfields,40.7,0.4,61.9,103
1553,2022-06-05,KG,Kalgoorlie,22,1,0.2,23.2
1554,2022-06-05,KA,Karratha,32.7,0,2.2,34.9
1555,2022-06-05,MT,Metro,318.5,48,8.2,374.7
1556,2022-06-05,MW,Mid-West,0,0,4,4
1557,2022-06-05,PR,Parmelia,3.5,22,4.5,30
1558,2022-06-05,PI,Pilbara,59.1,0,0,59.1
1559,2022-06-05,SW,South-West,246.5,17.9,16.2,280.6
1560,2022-06-05,TL,Telfer,19.4,0,0.4,19.8
1561,2022-06-06,DM,Dampier,131.7,0,2.2,133.9
1562,2022-06-06,GO,Goldfields,40.7,0.4,59.7,100.8
1563,2022-06-06,KG,Kalgoorlie,20.4,1.2,0.2,21.8
1564,2022-06-06,KA,Karratha,32.3,0,2.3,34.6
1565,2022-06-06,MT,Metro,310.4,54.8,9.1,374.3
1566,2022-06-06,MW,Mid-West,0,0,2.6,2.6
1567,2022-06-06,PR,Parmelia,3.7,21.1,4.4,29.2
1568,2022-06-06,PI,Pilbara,59.8,0,0,59.8
1569,2022-06-06,SW,South-West,255.9,19.1,15.7,290.7
1570,2022-06-06,TL,Telfer,20,0,0.4,20.4
1571,2022-06-07,DM,Dampier,128.5,0,2.4,130.9
1572,2022-06-07,GO,Goldfields,42.2,0.4,60.7,103.3
1573,2022-06-07,KG,Kalgoorlie,20.5,1.2,0.2,21.9
1574,2022-06-07,KA,Karratha,34.2,0,1.8,36
1575,2022-06-07,MT,Metro,310.3,55.9,7,373.2
1576,2022-06-07,MW,Mid-West,0,0,1.9,1.9
1577,2022-06-07,PR,Parmelia,3.6,24.6,4.6,32.8
1578,2022-06-07,PI,Pilbara,57.1,0,0,57.1
1579,2022-06-07,SW,South-West,246.1,19.7,11.5,277.3
1580,2022-06-07,TL,Telfer,19.6,0,0.4,20
1581,2022-06-08,DM,Dampier,133.4,0,2.2,135.6
1582,2022-06-08,GO,Goldfields,42.1,0.4,61.9,104.4
1583,2022-06-08,KG,Kalgoorlie,22.1,1.2,0.2,23.5
1584,2022-06-08,KA,Karratha,35.5,0,0.7,36.2
1585,2022-06-08,MT,Metro,320.8,60,7.1,387.9
1586,2022-06-08,MW,Mid-West,0,0,2,2
1587,2022-06-08,PR,Parmelia,3.5,21.7,4,29.2
1588,2022-06-08,PI,Pilbara,61,0,0,61
1589,2022-06-08,SW,South-West,259.1,21,15.5,295.6
1590,2022-06-08,TL,Telfer,21.1,0,0.4,21.5
1591,2022-06-09,DM,Dampier,131.9,0,2.3,134.2
1592,2022-06-09,GO,Goldfields,40.5,0.4,62,102.9
1593,2022-06-09,KG,Kalgoorlie,21.1,1,0.2,22.3
1594,2022-06-09,KA,Karratha,32.6,0,1.2,33.8
1595,2022-06-09,MT,Metro,296.9,54.1,6.8,357.8
1596,2022-06-09,MW,Mid-West,0,0,2.3,2.3
1597,2022-06-09,PR,Parmelia,3,22.2,4.2,29.4
1598,2022-06-09,PI,Pilbara,58.2,0,0,58.2
1599,2022-06-09,SW,South-West,261,20.5,16.7,298.2
1600,2022-06-09,TL,Telfer,20.2,0,0.4,20.6
1601,2022-06-10,DM,Dampier,130.8,0,2.2,133
1602,2022-06-10,GO,Goldfields,42,0.3,61.3,103.6
1603,2022-06-10,KG,Kalgoorlie,21.7,0.9,0.2,22.8
1604,2022-06-10,KA,Karratha,35.9,0,1.3,37.2
1605,2022-06-10,MT,Metro,286.5,46,6.9,339.4
1606,2022-06-10,MW,Mid-West,0,0,3,3
1607,2022-06-10,PR,Parmelia,3.7,23,3.9,30.6
1608,2022-06-10,PI,Pilbara,59.7,0,0,59.7
1609,2022-06-10,SW,South-West,248.2,19.3,15.8,283.3
1610,2022-06-10,TL,Telfer,19.9,0,0.4,20.3
1611,2022-06-11,DM,Dampier,139.3,0,1.9,141.2
1612,2022-06-11,GO,Goldfields,42.1,0.4,63,105.5
1613,2022-06-11,KG,Kalgoorlie,22.4,0.9,0.2,23.5
1614,2022-06-11,KA,Karratha,34.1,0,1.8,35.9
1615,2022-06-11,MT,Metro,298.7,42.4,7.3,348.4
1616,2022-06-11,MW,Mid-West,0,0,3.8,3.8
1617,2022-06-11,PR,Parmelia,3.7,20.9,3.8,28.4
1618,2022-06-11,PI,Pilbara,54.9,0,0,54.9
1619,2022-06-11,SW,South-West,271.1,17.8,15.1,304
1620,2022-06-11,TL,Telfer,18.9,0,0.4,19.3
1621,2022-06-12,DM,Dampier,159.9,0,1.9,161.8
1622,2022-06-12,GO,Goldfields,39.6,0.3,61.9,101.8
1623,2022-06-12,KG,Kalgoorlie,22.2,0.9,0.2,23.3
1624,2022-06-12,KA,Karratha,34.2,0,2.1,36.3
1625,2022-06-12,MT,Metro,297.6,50.7,8.9,357.2
1626,2022-06-12,MW,Mid-West,0,0,4,4
1627,2022-06-12,PR,Parmelia,3.6,20.9,4.1,28.6
1628,2022-06-12,PI,Pilbara,60.1,0,0,60.1
1629,2022-06-12,SW,South-West,256.6,19.6,12.9,289.1
1630,2022-06-12,TL,Telfer,17.9,0,0.4,18.3
1631,2022-06-13,DM,Dampier,164.6,0,2.3,166.9
1632,2022-06-13,GO,Goldfields,42.7,0.4,61.4,104.5
1633,2022-06-13,KG,Kalgoorlie,23.2,1,0.2,24.4
1634,2022-06-13,KA,Karratha,34.6,0,2.3,36.9
1635,2022-06-13,MT,Metro,329,59.1,9.3,397.4
1636,2022-06-13,MW,Mid-West,0,0,3.8,3.8
1637,2022-06-13,PR,Parmelia,4,21.9,4.3,30.2
1638,2022-06-13,PI,Pilbara,58.1,0,0,58.1
1639,2022-06-13,SW,South-West,279.7,20.1,10.3,310.1
1640,2022-06-13,TL,Telfer,19,0,0.5,19.5
1641,2022-06-14,DM,Dampier,166.6,0,2.1,168.7
1642,2022-06-14,GO,Goldfields,41.8,0.4,56.8,99
1643,2022-06-14,KG,Kalgoorlie,22.9,1,0.2,24.1
1644,2022-06-14,KA,Karratha,34.3,0,3,37.3
1645,2022-06-14,MT,Metro,320.3,59.4,9.5,389.2
1646,2022-06-14,MW,Mid-West,0,0,3.5,3.5
1647,2022-06-14,PR,Parmelia,3.9,23.4,4.4,31.7
1648,2022-06-14,PI,Pilbara,59.3,0,0,59.3
1649,2022-06-14,SW,South-West,276.4,19.4,9,304.8
1650,2022-06-14,TL,Telfer,20,0,0.4,20.4
1651,2022-06-15,DM,Dampier,175.3,0,2.2,177.5
1652,2022-06-15,GO,Goldfields,41.5,0.3,59.5,101.3
1653,2022-06-15,KG,Kalgoorlie,21.7,0.9,0.2,22.8
1654,2022-06-15,KA,Karratha,34.7,0,2.1,36.8
1655,2022-06-15,MT,Metro,329.8,59.4,9.5,398.7
1656,2022-06-15,MW,Mid-West,0,0,2.9,2.9
1657,2022-06-15,PR,Parmelia,3.8,22.8,3.9,30.5
1658,2022-06-15,PI,Pilbara,60,0,0,60
1659,2022-06-15,SW,South-West,260.8,20.1,10.6,291.5
1660,2022-06-15,TL,Telfer,20.9,0,0.4,21.3
1661,2022-06-16,DM,Dampier,179,0,2.3,181.3
1662,2022-06-16,GO,Goldfields,39.6,0.4,63.7,103.7
1663,2022-06-16,KG,Kalgoorlie,21.9,0.7,0.2,22.8
1664,2022-06-16,KA,Karratha,33,0,2.4,35.4
1665,2022-06-16,MT,Metro,312.7,48.5,9.3,370.5
1666,2022-06-16,MW,Mid-West,0,0,3.8,3.8
1667,2022-06-16,PR,Parmelia,4,22.8,3.7,30.5
1668,2022-06-16,PI,Pilbara,62.3,0,0,62.3
1669,2022-06-16,SW,South-West,252.1,19.1,9.8,281
1670,2022-06-16,TL,Telfer,20.6,0,0.4,21
1671,2022-06-17,DM,Dampier,180.6,0,2.5,183.1
1672,2022-06-17,GO,Goldfields,39.7,0.3,65.1,105.1
1673,2022-06-17,KG,Kalgoorlie,20.8,0.7,0.2,21.7
1674,2022-06-17,KA,Karratha,33.6,0,2,35.6
1675,2022-06-17,MT,Metro,303.7,41.2,9.5,354.4
1676,2022-06-17,MW,Mid-West,0,0,3.3,3.3
1677,2022-06-17,PR,Parmelia,3.9,23.5,3.9,31.3
1678,2022-06-17,PI,Pilbara,62.9,0,0,62.9
1679,2022-06-17,SW,South-West,246,18.3,9.6,273.9
1680,2022-06-17,TL,Telfer,20.1,0,0.4,20.5
1681,2022-06-18,DM,Dampier,193.2,0,2.3,195.5
1682,2022-06-18,GO,Goldfields,42.6,0.4,64.2,107.2
1683,2022-06-18,KG,Kalgoorlie,22.2,0.8,0.2,23.2
1684,2022-06-18,KA,Karratha,36,0,1.8,37.8
1685,2022-06-18,MT,Metro,300.2,53.3,9.5,363
1686,2022-06-18,MW,Mid-West,0,0,4.1,4.1
1687,2022-06-18,PR,Parmelia,3.8,21.9,4.3,30
1688,2022-06-18,PI,Pilbara,64.9,0,0,64.9
1689,2022-06-18,SW,South-West,263.1,18.3,11.9,293.3
1690,2022-06-18,TL,Telfer,19.9,0,0.4,20.3
1691,2022-06-19,DM,Dampier,188.7,0,2.2,190.9
1692,2022-06-19,GO,Goldfields,42.6,0.4,61.9,104.9
1693,2022-06-19,KG,Kalgoorlie,28.5,1,0.2,29.7
1694,2022-06-19,KA,Karratha,34.4,0,2.4,36.8
1695,2022-06-19,MT,Metro,306.5,54.4,7.6,368.5
1696,2022-06-19,MW,Mid-West,0,0,2.6,2.6
1697,2022-06-19,PR,Parmelia,3.9,21.9,4.1,29.9
1698,2022-06-19,PI,Pilbara,59.3,0,0,59.3
1699,2022-06-19,SW,South-West,282.9,18.4,16.5,317.8
1700,2022-06-19,TL,Telfer,21.3,0,0.4,21.7
1701,2022-06-20,DM,Dampier,189.2,0,2.5,191.7
1702,2022-06-20,GO,Goldfields,42,0.4,65.4,107.8
1703,2022-06-20,KG,Kalgoorlie,30.4,1,0.2,31.6
1704,2022-06-20,KA,Karratha,33.7,0,2.2,35.9
1705,2022-06-20,MT,Metro,349.7,50.6,8.2,408.5
1706,2022-06-20,MW,Mid-West,0,0,2,2
1707,2022-06-20,PR,Parmelia,3.8,23.2,4,31
1708,2022-06-20,PI,Pilbara,61.5,0,0,61.5
1709,2022-06-20,SW,South-West,296.7,17.9,16.2,330.8
1710,2022-06-20,TL,Telfer,20.4,0,0.4,20.8
1711,2022-06-21,DM,Dampier,185.9,0,2.3,188.2
1712,2022-06-21,GO,Goldfields,41.5,0.4,65.6,107.5
1713,2022-06-21,KG,Kalgoorlie,26.5,0.9,0.2,27.6
1714,2022-06-21,KA,Karratha,32.6,0,2.5,35.1
1715,2022-06-21,MT,Metro,344.6,45.6,9.4,399.6
1716,2022-06-21,MW,Mid-West,0,0,1.9,1.9
1717,2022-06-21,PR,Parmelia,3.6,24.8,4.3,32.7
1718,2022-06-21,PI,Pilbara,60.9,0,0,60.9
1719,2022-06-21,SW,South-West,299,17,15,331
1720,2022-06-21,TL,Telfer,20.3,0,0.4,20.7
1721,2022-06-22,DM,Dampier,187.1,0,2.3,189.4
1722,2022-06-22,GO,Goldfields,40.8,0.4,64.9,106.1
1723,2022-06-22,KG,Kalgoorlie,29.2,0.8,0,30
1724,2022-06-22,KA,Karratha,34,0,2.6,36.6
1725,2022-06-22,MT,Metro,359.9,49.9,9.5,419.3
1726,2022-06-22,MW,Mid-West,0,0,2,2
1727,2022-06-22,PR,Parmelia,3.4,24.7,4.7,32.8
1728,2022-06-22,PI,Pilbara,60,0,0,60
1729,2022-06-22,SW,South-West,305.1,16.8,17.2,339.1
1730,2022-06-22,TL,Telfer,19.7,0,0.4,20.1
1731,2022-06-23,DM,Dampier,189.6,0,2.3,191.9
1732,2022-06-23,GO,Goldfields,40.9,0.3,64,105.2
1733,2022-06-23,KG,Kalgoorlie,24.6,0.7,0,25.3
1734,2022-06-23,KA,Karratha,33.1,0,2.6,35.7
1735,2022-06-23,MT,Metro,356.3,49.5,9.2,415
1736,2022-06-23,MW,Mid-West,0,0,2.4,2.4
1737,2022-06-23,PR,Parmelia,12.2,24.1,4.8,41.1
1738,2022-06-23,PI,Pilbara,60.5,0,0,60.5
1739,2022-06-23,SW,South-West,303,19.1,16.6,338.7
1740,2022-06-23,TL,Telfer,19.5,0,0.4,19.9
1741,2022-06-24,DM,Dampier,187.9,0,2.3,190.2
1742,2022-06-24,GO,Goldfields,40.7,0.4,62.5,103.6
1743,2022-06-24,KG,Kalgoorlie,21.4,0.7,0,22.1
1744,2022-06-24,KA,Karratha,34.3,0,2.8,37.1
1745,2022-06-24,MT,Metro,355.4,47.4,9.3,412.1
1746,2022-06-24,MW,Mid-West,0,0,3.4,3.4
1747,2022-06-24,PR,Parmelia,12.7,23.8,4.6,41.1
